dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,obj1,obj2,obj3
0.7894437909126282,0.5646427273750305,0.7887369990348816,0.3067094087600708,0.21975177526474,0.3574158251285553,0.717496931552887,0.9264625310897827,-0.7894437909126282,-0.5646427273750305,-19.31068481521777
0.07853176444768906,0.06044055242091417,0.17462555039674044,0.8060557525604963,0.7206593481823802,0.586440172046423,0.36206209287047386,0.37236336059868336,-0.07853176444768906,-0.06044055242091417,-19.37539725581905
0.4098886149004102,0.8919755574315786,0.6647018091753125,0.24067783541977406,0.8452762141823769,0.8993832329288125,0.9500411804765463,0.11286919843405485,-0.4098886149004102,-0.8919755574315786,-20.917975562893485
0.7145405150949955,0.4831222454085946,0.3104103561490774,0.7392613040283322,0.3451005704700947,0.16947280056774616,0.09436218906193972,0.6820592600852251,-0.7145405150949955,-0.4831222454085946,-15.500786696924356
0.5306631615385413,0.8366677043959498,0.017122003249824047,0.5101734641939402,0.4084957307204604,0.43008884601294994,0.8132452238351107,0.157738390378654,-0.5306631615385413,-0.8366677043959498,-14.820958193718793
0.35101122967898846,0.2884939946234226,0.879836305975914,0.008904513902962208,0.9089304460212588,0.6377738984301686,0.23115813825279474,0.6020218376070261,-0.35101122967898846,-0.2884939946234226,-20.0091986320018
0.14524856489151716,0.6366455992683768,0.404805451631546,0.9434077451005578,0.5340355783700943,0.8255642503499985,0.58070098888129,0.8502473859116435,-0.14524856489151716,-0.6366455992683768,-23.87797266370639
0.9811606276780367,0.23849966377019882,0.5117147443816066,0.4428406413644552,0.033356260508298874,0.11729853134602308,0.4988580420613289,0.42123802937567234,-0.9811606276780367,-0.23849966377019882,-13.53502153084059
0.8814835473895073,0.9999191761016846,0.4901276780292392,0.12271879613399506,0.6308667482808232,0.23158223275095224,0.7765519805252552,0.19628870580345392,-0.8814835473895073,-0.9999191761016846,-14.342183587374882
0.24869839195162058,0.3752413308247924,0.5943590179085732,0.6238911962136626,0.13178996834903955,0.9612971637398005,0.1789839630946517,0.5009829625487328,-0.24869839195162058,-0.3752413308247924,-18.80331595655385
0.26315969601273537,0.5436760447919369,0.12003033608198166,0.42364395689219236,0.2564368788152933,0.523599243722856,0.5090958746150136,0.7654972681775689,-0.26315969601273537,-0.5436760447919369,-17.222158953302518
0.614688535220921,0.08147041033953428,0.9839576883241534,0.9245417527854443,0.756246542558074,0.29428020492196083,0.41128371469676495,0.443484328687191,-0.614688535220921,-0.08147041033953428,-22.698551637098618
0.6734857987612486,0.7240144098177552,0.6911879014223814,0.8259928403422236,0.9426717953756452,0.055376894772052765,0.6301448130980134,0.9665959412232041,-0.6734857987612486,-0.7240144098177552,-22.69056534181411
0.44695699121803045,0.15106814913451672,0.3347068401053548,0.3268040902912617,0.44309181813150644,0.7634623749181628,0.29023476876318455,0.2697337567806244,-0.44695699121803045,-0.15106814913451672,-16.570946794678573
0.05711509473621845,0.8029468255117536,0.8249969305470586,0.6266759410500526,0.068226994946599,0.7009171601384878,0.897600919008255,0.026284211315214634,-0.05711509473621845,-0.8029468255117536,-18.49157270388521
0.8149002222344279,0.322151692584157,0.21258687786757946,0.12770076002925634,0.5675633233040571,0.49292216170579195,0.0579350171610713,0.7061327993869781,-0.8149002222344279,-0.322151692584157,-13.768211627832207
0.8629703158512712,0.7689806222915649,0.5742233581840992,0.9815202048048377,0.34331496711820364,0.7893345197662711,0.3286082502454519,0.04195917584002018,-0.8629703158512712,-0.7689806222915649,-16.67202035604237
0.011379845440387726,0.3561791693791747,0.46238166745752096,0.4828149601817131,0.8432613713666797,0.028544943779706955,0.7461292343214154,0.721714454703033,-0.011379845440387726,-0.3561791693791747,-20.48913284144535
0.4926314102485776,0.6877291463315487,0.9404756044968963,0.532676313072443,0.7178782224655151,0.46612089965492487,0.06457023229449987,0.9822624418884516,-0.4926314102485776,-0.6877291463315487,-21.843384375604053
0.6254770047962666,0.18741420935839415,0.08444083109498024,0.03320807497948408,0.2186637781560421,0.7267584819346666,0.9828236363828182,0.28531052451580763,-0.6254770047962666,-0.18741420935839415,-15.730449544901319
0.5670609613880515,0.5096490466967225,0.369277716614306,0.21622967347502708,0.028106137178838253,0.9978640507906675,0.20121171604841948,0.812270687893033,-0.5670609613880515,-0.5096490466967225,-17.700673146634024
0.3092153947800398,0.11543613485991955,0.7337353397160769,0.7169185532256961,0.5275488970801234,0.19597528595477343,0.846182145178318,0.4904695553705096,-0.3092153947800398,-0.11543613485991955,-21.2021599269126
0.20258145313709974,0.9635726409032941,0.23943633027374744,0.2666512792930007,0.9026540443301201,0.25864243507385254,0.46524973399937153,0.24305175431072712,-0.20258145313709974,-0.9635726409032941,-15.00899153975686
0.9291718918830156,0.41152706928551197,0.8440758744254708,0.768042117357254,0.4029666520655155,0.5601968197152019,0.6094877431169152,0.547961394302547,-0.9291718918830156,-0.41152706928551197,-21.157942147795154
0.9662402644753456,0.6706115547567606,0.1546005243435502,0.6666578259319067,0.8052158402279019,0.6646528774872422,0.14645904023200274,0.8346944898366928,-0.9662402644753456,-0.6706115547567606,-18.76120821900726
0.16152673307806253,0.20447291154414415,0.7609413955360651,0.16588191781193018,0.3051476115360856,0.40420317091047764,0.8062085043638945,0.40553430560976267,-0.16152673307806253,-0.20447291154414415,-18.096659540436868
